"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N"
"0500000US72019","Barranquitas Municipio, Puerto Rico","23392","13092","4997","1256","91","7","7","6734","10300","9895","101","15","0","6","8813","18","0","0","801","0","0","109","0","9","23","278","60","1","0","158","0","0","10","1","0","0","1","0","40","0","7","0","0","0","0","0","121","0","0","117","0","0","0","0","0","4","0","0","0","0","0","0","6","0","4","2","0","0","0","0","0"
"0500000US72021","Bayamón Municipio, Puerto Rico","154420","74944","28635","9815","964","209","25","35296","79476","74884","1255","146","32","11","62749","118","22","12","9821","5","4","541","0","63","105","3158","381","14","0","1808","0","1","222","0","21","26","0","0","637","2","32","9","0","3","2","0","1418","4","0","1383","0","13","5","0","3","2","8","0","0","0","0","0","16","1","15","0","0","0","0","0","0"
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","39445","18863","8295","1591","191","40","11","8735","20582","19354","222","32","3","2","17464","22","1","0","1448","0","0","120","0","14","26","822","193","4","0","486","0","0","51","1","4","0","0","0","70","0","13","0","0","0","0","0","397","0","1","391","0","0","0","0","4","0","0","0","0","0","0","1","2","0","2","0","0","0","0","7","7"
"0500000US72025","Caguas Municipio, Puerto Rico","105934","53882","17422","6888","477","123","23","28949","52052","48510","811","53","18","9","40076","95","6","3","6890","8","6","424","0","52","59","2413","350","6","0","1269","0","0","130","0","10","13","0","0","575","0","46","10","1","2","0","1","1124","2","0","1102","0","17","0","0","1","1","1","0","0","0","0","0","5","0","3","2","0","0","0","0","0"
"0500000US72027","Camuy Municipio, Puerto Rico","27218","13239","6381","1073","104","5","3","5673","13979","13200","227","121","0","2","12026","6","4","0","708","0","0","87","0","0","19","438","80","0","0","269","0","0","23","0","6","6","3","0","47","0","4","0","0","0","0","0","339","2","0","329","0","4","0","0","0","0","0","0","0","1","3","0","2","0","2","0","0","0","0","0","0"
"0500000US72029","Canóvanas Municipio, Puerto Rico","34506","17595","4796","5351","190","40","0","7218","16911","15972","292","6","0","2","10488","36","4","0","4993","0","0","110","4","7","30","643","104","0","0","393","0","0","24","0","2","1","0","0","102","0","17","0","0","0","0","0","295","0","0","292","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"0500000US72031","Carolina Municipio, Puerto Rico","129788","64582","19121","15116","578","324","29","29414","65206","61614","961","96","51","1","44071","138","4","6","15689","0","3","461","0","54","79","2438","425","1","0","1451","2","0","124","3","16","9","2","0","364","0","30","3","0","6","1","1","1145","0","2","1126","0","17","0","0","0","0","0","0","0","0","0","0","7","0","7","0","0","0","0","2","2"
"0500000US72033","Cataño Municipio, Puerto Rico","19009","8604","2594","1576","209","34","12","4179","10405","9905","229","16","0","0","7592","11","8","3","1900","1","0","124","0","12","9","399","25","0","0","286","0","0","22","0","0","3","0","0","51","0","9","3","0","0","0","0","99","1","0","96","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1"
"0500000US72035","Cayey Municipio, Puerto Rico","34703","17342","6253","2298","168","26","4","8593","17361","16504","238","20","11","0","14256","38","2","1","1784","0","0","121","0","9","24","548","108","0","0","336","0","0","20","1","0","1","0","0","67","1","9","2","0","2","0","1","302","4","0","295","0","0","1","0","0","0","0","0","0","0","0","2","7","0","7","0","0","0","0","0","0"
"0500000US72037","Ceiba Municipio, Puerto Rico","9357","5368","1563","941","49","16","5","2794","3989","3704","75","1","0","0","2609","1","0","2","952","0","0","52","3","9","0","202","22","2","0","135","0","0","4","0","0","0","0","0","35","0","3","0","1","0","0","0","81","0","0","78","0","1","2","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0"
"0500000US72039","Ciales Municipio, Puerto Rico","13802","5678","2992","399","66","14","0","2207","8124","7887","79","11","1","0","7403","7","5","1","326","0","2","38","0","0","14","146","35","0","0","71","0","0","16","0","0","1","0","0","20","0","3","0","0","0","0","0","87","1","0","84","0","1","0","0","0","1","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0"
"0500000US72041","Cidra Municipio, Puerto Rico","33054","18483","6697","2319","155","3","8","9301","14571","13651","274","11","5","2","11628","35","2","0","1530","0","0","128","0","9","27","616","136","5","0","349","0","0","26","0","2","3","0","0","90","0","5","0","0","0","0","0","297","0","1","286","0","6","2","0","1","0","0","0","0","1","0","0","7","0","5","2","0","0","0","0","0"
"0500000US72043","Coamo Municipio, Puerto Rico","28371","16580","5950","2172","233","24","15","8186","11791","11056","243","31","2","0","9304","25","0","0","1305","2","0","118","0","9","17","524","68","3","0","378","0","0","8","2","0","1","0","0","53","2","9","0","0","0","0","0","210","0","0","206","0","0","0","0","0","0","0","0","4","0","0","0","1","0","1","0","0","0","0","0","0"
"0500000US72045","Comerío Municipio, Puerto Rico","15329","7757","2664","1002","125","0","6","3960","7572","7028","98","10","3","2","5982","17","1","0","817","0","1","77","1","11","8","242","54","1","0","133","0","0","17","0","1","6","0","1","21","0","4","2","0","2","0","0","301","0","0","301","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"0500000US72047","Corozal Municipio, Puerto Rico","28190","14549","5736","1067","154","16","5","7571","13641","13007","156","10","4","5","11654","11","2","0","994","0","2","134","0","21","14","413","68","0","0","239","0","0","21","0","8","0","0","0","74","0","2","0","0","1","0","0","219","2","0","213","0","3","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","1"
"0500000US72049","Culebra Municipio, Puerto Rico","1522","670","294","133","5","4","0","234","852","771","11","6","3","0","532","2","0","0","217","0","0","0","0","0","0","77","0","4","0","59","0","0","4","0","0","4","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0"
"0500000US72051","Dorado Municipio, Puerto Rico","29059","15018","5190","2285","118","76","8","7341","14041","13324","201","20","16","5","9742","35","5","0","3013","0","0","258","0","5","24","495","66","1","0","249","0","0","42","0","7","3","0","0","109","1","8","5","0","0","3","1","213","0","1","208","0","4","0","0","0","0","0","0","0","0","0","0","9","1","8","0","0","0","0","0","0"
"0500000US72053","Fajardo Municipio, Puerto Rico","26492","15978","3948","2515","168","55","4","9288","10514","9822","184","28","5","0","7202","38","2","0","2233","3","0","88","5","13","21","517","59","0","0","343","2","0","21","0","4","0","3","0","79","0","6","0","0","0","0","0","171","0","0","162","0","3","0","0","0","0","2","0","0","0","4","0","4","0","2","2","0","0","0","0","0"
"0500000US72054","Florida Municipio, Puerto Rico","9519","4407","1396","209","28","3","2","2769","5112","4917","36","7","2","0","4328","3","0","0","506","0","0","19","0","3","13","160","28","0","0","102","0","3","0","0","0","2","0","0","17","0","6","2","0","0","0","0","34","0","0","26","0","0","1","0","0","0","5","0","2","0","0","0","1","0","0","1","0","0","0","0","0"
"0500000US72055","Guánica Municipio, Puerto Rico","11520","5795","2018","628","52","5","0","3092","5725","5420","61","2","6","0","4760","8","0","0","524","0","0","55","0","0","4","157","35","0","0","91","0","0","6","1","1","1","1","0","15","0","5","1","0","0","0","0","148","0","0","144","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0500000US72057","Guayama Municipio, Puerto Rico","30397","18245","5934","3034","185","25","6","9061","12152","11388","355","30","7","4","8293","31","0","2","2560","0","0","97","0","5","4","536","63","0","0","305","0","0","27","2","6","5","0","1","116","0","11","0","0","0","0","0","224","0","0","222","0","2","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0"
"0500000US72059","Guayanilla Municipio, Puerto Rico","14679","7628","2735","773","109","1","2","4008","7051","6436","139","7","0","0","5662","13","0","0","539","2","0","65","0","1","8","387","47","0","0","293","0","0","29","3","0","0","0","0","15","0","0","0","0","0","0","0","228","0","0","226","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US72061","Guaynabo Municipio, Puerto Rico","75654","32805","13424","3770","278","143","15","15175","42849","40660","540","85","23","0","35582","70","5","0","4081","1","0","216","0","27","30","1414","221","6","0","804","0","0","149","0","17","6","0","0","190","0","17","1","1","0","0","2","769","2","0","751","0","11","1","0","1","0","0","0","0","3","0","0","6","0","4","2","0","0","0","0","0"
"0500000US72063","Gurabo Municipio, Puerto Rico","33619","17216","5300","2488","138","18","7","9265","16403","15065","220","16","0","0","12001","35","2","0","2599","1","0","160","6","2","23","968","95","5","0","584","0","0","23","0","0","5","1","0","249","0","6","0","0","0","0","0","366","0","0","358","0","8","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0"
"0500000US72065","Hatillo Municipio, Puerto Rico","31895","14986","7036","1175","105","28","2","6640","16909","15939","240","19","9","4","14590","18","0","0","899","0","0","120","0","18","22","629","137","0","0","402","1","0","39","1","2","2","0","1","39","0","1","3","1","0","0","0","333","0","0","333","0","0","0","0","0","0","0","0","0","0","0","0","8","4","0","4","0","0","0","0","0"
"0500000US72067","Hormigueros Municipio, Puerto Rico","13382","6835","2614","707","55","8","0","3451","6547","6179","69","13","2","0","5347","4","1","3","696","0","0","35","0","0","9","218","42","0","0","95","0","0","21","0","0","1","0","0","42","5","10","0","0","0","2","0","150","0","0","149","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US72069","Humacao Municipio, Puerto Rico","42318","25092","5843","3869","232","72","0","15076","17226","16294","315","25","7","5","11557","45","0","2","4107","8","0","180","0","9","34","628","90","4","0","396","0","0","32","0","8","0","0","0","85","0","12","0","0","0","0","1","304","0","0","299","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US72071","Isabela Municipio, Puerto Rico","35592","16183","6465","1487","115","25","5","8086","19409","18387","248","29","2","0","15970","24","5","0","1925","0","0","151","0","6","27","720","130","7","0","457","0","0","55","0","2","0","0","0","69","0","0","0","0","0","0","0","298","2","0","295","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0"
"0500000US72073","Jayuya Municipio, Puerto Rico","11939","5686","2825","309","59","3","5","2485","6253","5834","36","1","2","0","5552","0","0","1","194","0","0","37","0","0","11","163","26","0","0","105","0","0","7","0","0","0","0","0","16","0","0","9","0","0","0","0","254","0","0","254","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US72075","Juana Díaz Municipio, Puerto Rico","37567","20038","5638","3140","155","30","11","11064","17529","16449","353","13","4","0","13103","39","3","2","2744","0","0","156","0","16","16","699","88","0","0","461","0","0","24","1","0","0","0","0","111","0","8","0","0","5","1","0","367","0","0","363","0","0","0","0","0","0","4","0","0","0","0","0","14","3","11","0","0","0","0","0","0"
"0500000US72077","Juncos Municipio, Puerto Rico","29815","15470","4076","2860","135","10","0","8389","14345","13376","338","19","6","4","9977","32","5","0","2813","0","1","152","0","11","18","667","66","0","0","411","0","0","23","0","6","3","2","0","148","0","5","1","2","0","0","0","302","3","0","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US72079","Lajas Municipio, Puerto Rico","19573","9405","3801","823","93","8","1","4679","10168","9582","112","7","2","0","8709","6","5","0","655","5","0","57","0","4","20","361","46","0","0","248","0","0","15","0","0","4","0","0","44","1","0","2","0","0","1","0","219","2","0","217","0","0","0","0","0","0","0","0","0","0","0","0","6","0","6","0","0","0","0","0","0"
"0500000US72081","Lares Municipio, Puerto Rico","23468","10220","5022","544","71","9","0","4574","13248","12729","111","22","2","4","12061","3","0","0","477","0","0","39","0","0","10","188","55","2","0","69","0","0","18","0","4","4","0","0","33","1","0","2","0","0","0","0","330","0","0","326","0","2","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"0500000US72083","Las Marías Municipio, Puerto Rico","7266","3653","1311","268","39","4","0","2031","3613","3356","48","1","0","0","3061","1","0","0","178","2","0","61","0","0","4","203","36","0","0","140","0","0","12","0","0","0","0","0","11","0","2","1","0","1","0","0","54","1","0","48","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US72085","Las Piedras Municipio, Puerto Rico","28814","16436","4652","2496","181","25","4","9078","12378","11349","194","16","1","0","8573","24","0","0","2419","3","0","90","0","12","17","701","68","8","3","486","0","0","35","0","5","3","0","0","88","0","1","3","0","0","0","1","324","0","1","320","0","0","0","0","0","0","0","0","0","0","3","0","4","2","0","2","0","0","0","0","0"
"0500000US72087","Loíza Municipio, Puerto Rico","19258","10359","1185","6186","82","19","0","2887","8899","8618","81","6","0","0","2525","9","4","0","5943","0","0","37","0","8","5","199","34","0","0","111","0","0","8","0","5","1","0","0","34","0","3","0","0","0","3","0","82","0","0","80","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US72089","Luquillo Municipio, Puerto Rico","14793","8412","2623","1844","68","28","7","3842","6381","5900","165","12","1","0","4244","18","0","5","1371","0","0","74","0","5","5","326","38","0","0","255","0","0","16","1","6","0","0","0","10","0","0","0","0","0","0","0","149","0","0","144","0","3","0","0","0","1","0","0","0","1","0","0","6","0","1","2","0","3","0","0","0"
"0500000US72091","Manatí Municipio, Puerto Rico","32646","15613","5844","1471","151","21","3","8123","17033","16204","230","22","1","4","14018","11","2","0","1785","0","0","106","0","8","17","554","69","0","0","360","0","0","40","0","6","2","0","0","67","0","10","0","0","0","0","0","271","0","0","268","0","0","0","2","0","1","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0"
"0500000US72093","Maricao Municipio, Puerto Rico","3901","2410","895","307","57","6","0","1145","1491","1406","17","0","0","1","1252","0","0","0","101","4","0","27","0","0","4","36","8","0","0","20","0","0","1","0","2","1","0","0","4","0","0","0","0","0","0","0","49","0","0","44","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US72095","Maunabo Municipio, Puerto Rico","8845","5793","839","1492","26","2","0","3434","3052","2931","41","6","2","1","1595","19","0","2","1225","0","0","33","0","0","7","71","0","0","0","40","0","0","3","3","0","1","0","0","19","0","5","0","0","0","0","0","48","0","0","47","0","0","0","0","0","1","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0"
"0500000US72097","Mayagüez Municipio, Puerto Rico","61914","29596","12516","2901","245","91","21","13822","32318","30398","518","64","20","0","26090","41","1","0","3365","1","0","221","2","39","36","1268","426","3","0","651","1","0","72","1","3","2","0","0","101","0","8","0","0","0","0","0","649","0","0","646","0","1","0","0","0","0","0","0","0","2","0","0","3","0","0","3","0","0","0","0","0"
"0500000US72099","Moca Municipio, Puerto Rico","30744","13276","5392","1010","145","21","0","6708","17468","16725","142","14","1","0","15295","14","0","0","1116","0","0","116","0","2","25","418","66","0","0","256","0","0","23","1","0","0","0","0","69","0","2","0","0","0","1","0","325","0","0","325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
